uid,iid,rating
1181,551,4.0
726,551,3.0
774,551,5.0
1024,551,3.0
849,551,4.0
846,551,5.0
1272,551,5.0
1348,551,4.0
975,551,2.0
34,551,4.0
520,551,3.0
102,551,4.0
564,552,5.0
364,552,5.0
711,552,5.0
1010,552,5.0
458,552,5.0
446,553,2.0
910,553,4.0
939,553,5.0
759,553,3.0
829,553,4.0
719,553,1.0
498,553,4.0
1103,553,5.0
1609,553,5.0
1472,554,5.0
54,554,5.0
215,554,3.0
1300,554,4.0
1071,554,3.0
174,554,4.0
148,554,1.0
1497,554,4.0
830,554,5.0
1122,554,5.0
631,554,4.0
1217,554,3.0
1,554,5.0
1255,554,4.0
1664,554,5.0
1554,554,4.0
915,554,4.0
216,554,5.0
340,554,1.0
1516,554,5.0
1635,554,5.0
909,554,2.0
1347,554,5.0
1543,554,4.0
443,554,3.0
374,554,4.0
1346,554,5.0
639,554,3.0
325,554,5.0
1254,554,4.0
144,554,4.0
336,554,4.0
1029,554,2.0
176,554,3.0
178,554,4.0
1493,554,5.0
1050,554,5.0
356,554,2.0
1557,554,4.0
1382,554,5.0
653,554,5.0
1514,554,5.0
1622,554,4.0
904,554,3.0
1601,554,3.0
1575,554,4.0
945,554,3.0
919,554,4.0
208,554,5.0
716,554,5.0
1042,554,5.0
1555,554,5.0
297,554,5.0
1128,554,4.0
637,554,5.0
1453,554,5.0
868,554,5.0
696,554,4.0
1002,554,3.0
1443,554,3.0
630,554,2.0
581,554,4.0
1130,555,5.0
357,555,2.0
1149,555,1.0
256,555,5.0
872,555,5.0
937,556,5.0
151,556,5.0
1563,556,5.0
368,556,5.0
1186,556,5.0
763,556,5.0
739,557,5.0
1033,557,4.0
1108,557,5.0
216,557,5.0
238,557,5.0
95,557,4.0
1168,558,5.0
752,558,5.0
1315,558,5.0
1498,558,5.0
368,558,5.0
269,558,5.0
914,558,5.0
716,558,5.0
806,558,4.0
1362,558,5.0
1008,559,5.0
422,559,5.0
296,559,5.0
1222,559,5.0
555,559,5.0
538,559,5.0
1394,559,5.0
251,559,5.0
872,559,5.0
1504,560,5.0
955,560,2.0
707,560,5.0
1061,560,5.0
1525,560,5.0
612,560,5.0
240,560,1.0
611,560,4.0
493,561,5.0
713,561,5.0
1580,561,5.0
377,561,5.0
688,561,5.0
1,562,1.0
719,562,4.0
187,562,4.0
579,562,5.0
540,562,2.0
1087,563,4.0
1165,563,3.0
420,563,5.0
1614,563,4.0
555,563,5.0
291,563,4.0
2,564,5.0
1197,564,5.0
1,564,5.0
449,564,4.0
734,564,5.0
1000,564,5.0
1683,564,5.0
787,564,4.0
593,564,4.0
615,565,5.0
700,565,5.0
397,565,4.0
559,565,5.0
229,565,5.0
676,565,5.0
631,565,4.0
83,565,4.0
1533,565,4.0
359,565,5.0
337,565,4.0
525,565,5.0
907,565,5.0
1185,565,4.0
1493,565,5.0
694,565,4.0
770,565,5.0
436,565,4.0
60,565,5.0
1404,565,4.0
648,565,5.0
1182,565,4.0
700,566,3.0
54,566,5.0
464,566,5.0
1300,566,5.0
517,566,1.0
490,566,5.0
143,566,4.0
229,566,5.0
796,566,4.0
1329,566,1.0
374,566,3.0
178,566,3.0
1171,566,4.0
647,566,5.0
1245,566,5.0
583,566,5.0
1106,566,3.0
1428,566,5.0
1204,566,3.0
1390,566,5.0
881,566,5.0
1272,566,5.0
1481,566,3.0
42,566,5.0
97,567,1.0
145,567,4.0
1287,567,3.0
195,567,2.0
1608,567,5.0
503,567,5.0
1517,567,2.0
1489,567,4.0
212,567,3.0
268,567,3.0
885,567,4.0
920,567,3.0
861,568,5.0
166,568,4.0
288,568,5.0
148,568,5.0
745,568,5.0
960,568,5.0
473,568,5.0
756,568,5.0
476,568,5.0
996,568,5.0
1451,568,4.0
434,568,5.0
546,569,2.0
191,569,2.0
1664,569,5.0
887,569,5.0
1478,569,4.0
1644,569,1.0
409,569,4.0
1144,569,3.0
1169,569,3.0
1053,569,4.0
751,570,5.0
345,570,4.0
941,570,5.0
719,570,5.0
1010,570,5.0
1062,570,5.0
472,570,5.0
968,570,4.0
120,571,3.0
869,571,4.0
485,571,4.0
1320,571,5.0
1161,571,4.0
991,571,4.0
106,571,1.0
1163,572,5.0
784,572,3.0
1195,572,1.0
1204,572,3.0
1341,572,1.0
1617,573,5.0
1,573,5.0
782,573,5.0
823,573,4.0
19,573,5.0
1214,574,1.0
244,574,4.0
1336,574,2.0
1373,574,3.0
1304,574,4.0
1246,574,5.0
1412,574,4.0
1000,574,1.0
1634,574,2.0
205,574,5.0
1180,574,4.0
348,574,5.0
1266,575,5.0
1157,575,5.0
977,575,5.0
841,575,5.0
205,575,5.0
858,576,5.0
1011,576,5.0
1322,576,5.0
405,576,5.0
748,576,5.0
1456,576,5.0
663,577,5.0
1520,577,3.0
634,577,5.0
867,577,5.0
892,577,4.0
1065,578,5.0
615,578,2.0
1305,578,5.0
1258,578,3.0
1408,578,3.0
1626,578,4.0
780,578,3.0
546,578,4.0
812,578,1.0
1416,578,1.0
800,578,5.0
1261,578,4.0
1476,578,2.0
1379,578,1.0
539,578,4.0
1624,578,3.0
430,578,3.0
1583,578,3.0
1678,578,3.0
114,578,4.0
517,578,2.0
45,578,1.0
174,578,3.0
1645,578,1.0
435,578,3.0
1019,578,4.0
788,578,1.0
1500,578,5.0
1090,578,4.0
586,578,2.0
230,578,5.0
350,578,4.0
6,578,4.0
891,578,1.0
400,578,2.0
126,578,1.0
1397,578,3.0
631,578,5.0
1581,578,5.0
1126,578,1.0
234,578,3.0
1656,578,4.0
1,578,3.0
201,578,2.0
1664,578,4.0
1464,578,3.0
876,578,4.0
843,578,2.0
340,578,3.0
1012,578,5.0
1488,578,4.0
1289,578,1.0
383,578,2.0
476,578,4.0
996,578,4.0
1432,578,2.0
1668,578,3.0
1264,578,3.0
977,578,2.0
1450,578,4.0
629,578,3.0
1029,578,1.0
182,578,3.0
1271,578,5.0
722,578,1.0
459,578,5.0
1655,578,3.0
842,578,5.0
871,578,3.0
1200,578,5.0
706,578,4.0
1269,578,2.0
746,578,1.0
445,578,3.0
1153,578,4.0
112,578,3.0
1077,578,4.0
80,578,1.0
672,578,4.0
1527,578,3.0
55,578,2.0
1406,578,3.0
1198,578,4.0
924,578,4.0
653,578,1.0
1411,578,3.0
396,578,1.0
1512,578,1.0
1608,578,3.0
264,578,4.0
277,578,3.0
310,578,3.0
879,578,5.0
1542,578,2.0
1144,578,3.0
328,578,3.0
1663,578,5.0
307,578,3.0
904,578,5.0
1274,578,4.0
1095,578,4.0
945,578,4.0
1321,578,3.0
900,578,3.0
1312,578,5.0
212,578,4.0
104,578,1.0
1596,578,5.0
821,578,3.0
1600,578,3.0
754,578,5.0
1323,578,3.0
775,578,1.0
268,578,3.0
1475,578,1.0
880,578,3.0
1006,578,4.0
1522,578,4.0
1042,578,5.0
1555,578,1.0
774,578,2.0
1024,578,3.0
344,578,4.0
1361,578,4.0
95,578,3.0
757,578,1.0
1641,578,2.0
1291,578,2.0
152,578,5.0
1352,578,3.0
1396,578,3.0
1453,578,2.0
214,578,2.0
975,578,2.0
520,578,3.0
1151,578,5.0
415,578,4.0
452,578,1.0
1332,579,5.0
823,579,4.0
3,579,1.0
1048,579,4.0
697,579,3.0
385,580,5.0
215,580,5.0
718,580,2.0
693,580,4.0
874,580,2.0
1263,580,5.0
1256,580,5.0
903,580,4.0
331,580,4.0
923,581,5.0
1074,581,5.0
1427,581,5.0
1162,581,4.0
1195,581,4.0
836,581,4.0
770,581,5.0
1298,581,5.0
307,581,5.0
1471,581,5.0
1042,581,5.0
1002,581,4.0
452,581,4.0
1176,582,5.0
790,582,5.0
1170,582,4.0
9,582,4.0
1101,582,5.0
1386,582,5.0
727,582,4.0
681,582,5.0
874,582,5.0
1334,582,5.0
1143,582,4.0
638,582,5.0
968,582,4.0
385,583,4.0
168,583,5.0
230,583,5.0
999,583,5.0
280,583,5.0
571,583,2.0
706,583,5.0
224,583,5.0
1504,584,5.0
478,584,5.0
1301,584,5.0
1029,584,3.0
1268,584,5.0
1187,584,3.0
1001,585,5.0
502,585,5.0
686,585,5.0
1127,585,5.0
163,585,5.0
154,585,5.0
1684,585,5.0
1369,585,5.0
1487,585,5.0
902,585,5.0
1598,585,5.0
524,585,1.0
1273,585,5.0
1208,585,5.0
422,586,4.0
96,586,5.0
1,586,5.0
1507,586,5.0
1389,586,5.0
755,586,3.0
823,586,3.0
176,586,5.0
1271,586,5.0
3,586,5.0
1684,586,5.0
1273,586,5.0
422,587,5.0
982,587,5.0
453,587,4.0
1640,587,5.0
1684,587,5.0
767,587,5.0
256,587,5.0
1041,587,2.0
803,588,4.0
250,588,5.0
1563,588,5.0
1092,588,4.0
94,588,4.0
1457,588,2.0
161,588,5.0
866,588,5.0
187,588,5.0
751,589,5.0
1350,589,5.0
572,589,4.0
733,589,5.0
707,589,5.0
1533,589,5.0
997,589,5.0
1389,589,5.0
1386,589,5.0
865,589,4.0
681,589,4.0
1173,589,5.0
1573,589,4.0
372,589,5.0
76,589,4.0
833,589,4.0
1422,589,5.0
1369,589,4.0
294,589,5.0
258,589,5.0
1141,589,4.0
892,589,4.0
385,590,5.0
124,590,5.0
463,590,5.0
957,590,5.0
1455,590,1.0
1363,590,5.0
49,590,5.0
758,590,3.0
622,590,5.0
251,590,5.0
1236,590,5.0
1634,591,3.0
1288,591,3.0
485,591,4.0
453,591,2.0
1403,591,4.0
781,591,3.0
1612,591,3.0
1032,592,4.0
137,592,5.0
1371,592,5.0
1102,592,5.0
968,592,4.0
1021,593,4.0
1134,593,3.0
1003,593,5.0
430,593,4.0
985,593,4.0
454,593,5.0
174,593,2.0
830,593,5.0
1205,593,4.0
1,593,1.0
984,593,5.0
843,593,5.0
1012,593,5.0
1516,593,5.0
337,593,5.0
785,593,5.0
222,593,5.0
1016,593,5.0
1264,593,2.0
1254,593,5.0
1561,593,4.0
1455,593,5.0
1449,593,3.0
1282,593,5.0
1152,593,5.0
715,593,5.0
1296,593,4.0
1684,593,5.0
1120,593,5.0
1091,593,5.0
471,593,3.0
1537,593,2.0
720,593,2.0
170,593,5.0
1428,593,5.0
541,593,5.0
479,593,4.0
34,593,5.0
117,593,4.0
858,594,3.0
250,594,4.0
721,594,4.0
49,594,5.0
1186,594,2.0
324,595,5.0
77,595,5.0
407,595,1.0
1519,595,4.0
1141,595,5.0
729,596,4.0
262,596,5.0
406,596,3.0
1186,596,5.0
818,596,5.0
243,597,5.0
960,597,5.0
9,597,4.0
453,597,5.0
526,597,5.0
1629,597,5.0
1412,597,5.0
1576,597,5.0
1658,597,5.0
40,597,5.0
157,597,5.0
1588,598,4.0
250,598,2.0
1540,598,5.0
719,598,2.0
976,598,4.0
472,598,5.0
213,598,4.0
447,598,4.0
547,598,3.0
224,598,5.0
422,599,4.0
41,599,5.0
398,599,4.0
670,599,4.0
773,599,5.0
199,600,4.0
485,600,3.0
1215,600,5.0
1403,600,4.0
163,600,5.0
977,600,5.0
889,600,5.0
1175,600,5.0
467,600,3.0
1343,600,3.0
1503,600,5.0
1186,600,5.0
1491,601,5.0
997,601,5.0
1389,601,5.0
1175,601,5.0
1456,601,5.0
1111,602,5.0
1176,602,5.0
575,602,5.0
1521,602,5.0
98,602,5.0
851,602,4.0
1090,602,5.0
309,602,5.0
1331,602,5.0
1448,602,5.0
619,602,1.0
997,602,5.0
463,602,3.0
561,602,5.0
526,602,5.0
608,602,5.0
319,602,5.0
1007,602,5.0
161,602,5.0
1639,602,5.0
487,602,5.0
1531,602,5.0
768,602,5.0
404,602,5.0
37,602,5.0
159,602,1.0
1277,602,3.0
30,603,4.0
1392,603,5.0
1310,603,5.0
453,603,1.0
659,603,2.0
407,603,5.0
935,603,4.0
547,603,3.0
663,604,5.0
523,604,5.0
2,604,4.0
937,604,5.0
992,604,2.0
643,604,5.0
1574,604,4.0
32,604,5.0
729,604,5.0
701,604,5.0
527,604,4.0
1314,604,4.0
463,604,5.0
1157,604,5.0
1492,604,4.0
766,604,5.0
86,604,5.0
678,604,5.0
343,604,4.0
128,604,3.0
767,604,5.0
1273,604,5.0
512,604,4.0
428,604,5.0
133,604,4.0
1577,604,5.0
1207,605,2.0
364,605,5.0
456,605,5.0
1157,605,4.0
767,605,5.0
285,605,5.0
834,605,5.0
937,606,5.0
39,606,5.0
667,606,5.0
1157,606,5.0
760,606,4.0
744,606,5.0
24,606,5.0
1333,607,5.0
704,607,3.0
579,607,5.0
1204,607,5.0
281,607,5.0
1402,607,5.0
1211,608,1.0
287,608,4.0
1048,608,3.0
579,608,5.0
1191,608,4.0
337,609,5.0
810,609,5.0
776,609,3.0
1371,609,4.0
1253,609,5.0
1426,609,5.0
561,610,5.0
1079,610,5.0
1173,610,5.0
135,610,4.0
1253,610,5.0
1176,611,5.0
1061,611,5.0
1101,611,5.0
759,611,5.0
426,611,5.0
1370,611,4.0
1324,611,5.0
1503,611,3.0
1498,612,5.0
325,612,5.0
712,612,5.0
1634,612,4.0
380,612,5.0
1350,613,5.0
266,613,4.0
602,613,3.0
98,613,5.0
1071,613,3.0
899,613,5.0
971,613,5.0
1518,613,5.0
381,613,3.0
828,613,4.0
912,613,3.0
1486,613,5.0
761,613,1.0
715,613,5.0
80,613,4.0
465,613,5.0
1527,613,3.0
1007,613,5.0
1022,613,5.0
196,613,5.0
310,613,3.0
494,613,3.0
1517,613,3.0
518,613,4.0
1587,613,4.0
219,613,3.0
716,613,5.0
726,613,2.0
18,613,5.0
1121,613,3.0
1229,613,4.0
901,613,3.0
349,613,3.0
832,613,2.0
1097,613,3.0
117,613,5.0
1184,613,5.0
968,613,5.0
1234,614,4.0
824,614,1.0
667,614,3.0
109,614,5.0
439,614,1.0
1210,615,5.0
1400,615,3.0
79,615,4.0
124,615,2.0
272,615,4.0
60,615,5.0
611,615,3.0
1594,615,5.0
1515,616,5.0
827,616,5.0
1530,616,4.0
722,616,2.0
10,616,3.0
641,616,4.0
554,616,3.0
671,616,4.0
604,617,5.0
1521,617,5.0
257,617,4.0
851,617,5.0
359,617,5.0
782,617,4.0
463,617,4.0
1629,617,5.0
836,617,3.0
200,617,5.0
161,617,5.0
1364,617,4.0
1422,617,5.0
502,618,5.0
421,618,2.0
1541,618,5.0
407,618,5.0
1304,618,5.0
567,618,5.0
712,618,5.0
1669,618,5.0
1175,618,3.0
902,618,5.0
1190,618,5.0
661,618,3.0
106,618,2.0
1568,619,4.0
1165,619,4.0
1222,619,3.0
488,619,5.0
1164,619,4.0
1314,619,5.0
1422,619,5.0
285,619,5.0
1043,620,4.0
1491,620,4.0
564,620,5.0
570,620,5.0
1,620,5.0
337,620,5.0
488,620,5.0
977,620,5.0
1595,620,5.0
93,620,4.0
666,621,4.0
829,621,5.0
181,621,5.0
1073,621,5.0
291,621,5.0
118,622,3.0
1510,622,5.0
176,622,4.0
1394,622,5.0
1480,622,1.0
30,623,4.0
54,623,5.0
1021,623,4.0
606,623,5.0
266,623,5.0
1020,623,5.0
1393,623,3.0
401,623,5.0
1328,623,5.0
1645,623,5.0
435,623,5.0
1497,623,5.0
230,623,5.0
1122,623,4.0
1216,623,3.0
1031,623,4.0
137,623,5.0
1233,623,5.0
609,623,5.0
1620,623,5.0
1285,623,3.0
379,623,5.0
1280,623,3.0
713,623,5.0
1017,623,5.0
1606,623,4.0
355,623,5.0
996,623,5.0
1264,623,4.0
522,623,5.0
336,623,4.0
1546,623,5.0
1640,623,5.0
1370,623,5.0
1050,623,5.0
105,623,5.0
954,623,5.0
1320,623,4.0
574,623,4.0
319,623,4.0
154,623,5.0
465,623,5.0
1382,623,5.0
1648,623,5.0
1406,623,5.0
653,623,5.0
658,623,4.0
805,623,5.0
1411,623,4.0
1608,623,2.0
986,623,5.0
503,623,5.0
1663,623,4.0
1334,623,4.0
553,623,4.0
1274,623,4.0
170,623,5.0
534,623,5.0
900,623,5.0
1313,623,4.0
212,623,3.0
104,623,3.0
177,623,4.0
1004,623,4.0
775,623,4.0
529,623,2.0
130,623,4.0
60,623,5.0
1042,623,5.0
774,623,5.0
16,623,4.0
925,623,4.0
1204,623,5.0
240,623,5.0
1662,623,3.0
192,623,5.0
1390,623,5.0
1404,623,4.0
1641,623,5.0
691,623,5.0
868,623,5.0
210,623,4.0
1002,623,5.0
1288,624,3.0
1195,624,5.0
204,624,5.0
1072,624,3.0
1629,624,5.0
1673,624,1.0
1604,624,5.0
456,625,5.0
773,625,4.0
1103,625,5.0
1502,625,5.0
837,625,4.0
1249,626,3.0
713,626,3.0
396,626,5.0
104,626,3.0
885,626,4.0
87,626,5.0
801,627,3.0
115,627,4.0
148,627,3.0
334,627,5.0
77,627,4.0
1666,627,2.0
1220,627,5.0
1662,627,4.0
903,627,3.0
1154,628,3.0
937,628,5.0
1632,628,5.0
92,628,4.0
1108,628,2.0
1574,628,5.0
893,628,5.0
686,628,5.0
1314,628,4.0
977,628,5.0
236,628,3.0
1490,628,5.0
684,628,5.0
993,628,1.0
205,628,5.0
1628,628,5.0
93,628,5.0
29,629,5.0
1536,629,5.0
1558,629,5.0
1082,629,1.0
1597,629,1.0
1520,630,5.0
41,630,5.0
743,630,5.0
472,630,5.0
1184,630,5.0
477,631,5.0
359,631,4.0
578,631,3.0
759,631,4.0
1530,631,5.0
555,631,5.0
274,631,5.0
478,632,2.0
1304,632,5.0
740,632,5.0
391,632,4.0
763,632,5.0
4,633,5.0
1335,633,5.0
1158,633,3.0
561,633,4.0
1076,633,5.0
494,633,5.0
831,633,4.0
477,634,5.0
918,634,5.0
373,634,5.0
759,634,3.0
1530,634,5.0
823,634,4.0
131,634,4.0
440,634,5.0
274,634,5.0
1627,635,5.0
246,635,4.0
831,635,5.0
1425,635,5.0
504,635,2.0
4,636,5.0
1047,636,3.0
869,636,5.0
461,636,5.0
899,636,5.0
1349,636,5.0
1337,636,5.0
737,636,2.0
1137,636,5.0
270,636,5.0
1553,636,5.0
1338,636,5.0
851,637,3.0
322,637,3.0
793,637,5.0
719,637,5.0
1629,637,5.0
99,637,5.0
1134,638,4.0
1176,638,5.0
1261,638,5.0
1210,638,4.0
1583,638,3.0
528,638,4.0
830,638,5.0
843,638,4.0
713,638,5.0
785,638,4.0
204,638,5.0
303,638,5.0
629,638,3.0
620,638,4.0
19,638,4.0
736,638,5.0
1245,638,5.0
805,638,5.0
409,638,4.0
1538,638,3.0
945,638,3.0
1428,638,4.0
344,638,3.0
125,638,4.0
481,638,4.0
581,638,4.0
1008,639,5.0
1112,639,5.0
422,639,1.0
982,639,5.0
670,639,4.0
247,639,5.0
4,640,5.0
870,640,4.0
1518,640,5.0
325,640,5.0
368,640,5.0
1208,640,5.0
150,641,5.0
1069,641,1.0
1378,641,4.0
897,641,5.0
1222,641,4.0
787,641,5.0
187,641,5.0
1577,641,4.0
100,642,5.0
1270,642,5.0
1409,642,3.0
271,642,5.0
1452,642,3.0
395,642,3.0
150,643,5.0
153,643,5.0
410,643,4.0
640,643,5.0
578,643,5.0
337,643,5.0
1149,643,5.0
1590,643,5.0
1573,643,5.0
51,643,4.0
468,643,5.0
1253,643,5.0
1612,643,5.0
831,643,5.0
1597,643,3.0
1445,644,5.0
337,644,5.0
1149,644,5.0
1486,644,4.0
990,644,5.0
1686,645,5.0
1532,645,5.0
454,645,5.0
943,645,5.0
193,645,5.0
126,645,5.0
1322,645,5.0
1278,645,4.0
1309,645,5.0
1340,645,5.0
1037,645,2.0
1682,645,5.0
1287,645,4.0
1078,645,1.0
178,645,5.0
300,645,3.0
342,645,1.0
779,645,5.0
1644,645,5.0
1050,645,5.0
112,645,5.0
221,645,5.0
154,645,5.0
1684,645,5.0
805,645,4.0
1325,645,5.0
277,645,3.0
1225,645,5.0
1144,645,2.0
747,645,5.0
170,645,5.0
1063,645,5.0
956,645,3.0
565,645,5.0
1560,645,4.0
1593,645,4.0
1204,645,5.0
241,645,5.0
757,645,5.0
1128,645,5.0
1251,645,5.0
34,645,5.0
632,646,5.0
1632,646,5.0
286,646,4.0
977,646,4.0
1185,646,4.0
287,646,5.0
1547,646,5.0
1669,646,5.0
1659,646,5.0
1026,646,4.0
120,647,5.0
11,647,5.0
166,647,4.0
158,647,4.0
871,647,5.0
1639,647,4.0
540,647,5.0
1300,648,4.0
1227,648,5.0
1378,648,3.0
1093,648,4.0
654,648,5.0
7,648,5.0
70,648,3.0
507,648,5.0
906,649,4.0
83,649,1.0
1454,649,4.0
1,649,5.0
941,649,5.0
1552,649,5.0
486,649,5.0
272,649,5.0
1592,649,2.0
567,649,5.0
1089,649,5.0
327,649,5.0
76,649,5.0
1598,649,5.0
1040,649,5.0
501,650,5.0
82,650,5.0
888,650,5.0
1174,650,5.0
880,650,5.0
281,650,5.0
1194,651,4.0
247,651,5.0
1525,651,5.0
1144,651,4.0
1388,651,5.0
1621,651,5.0
282,651,5.0
21,652,5.0
1538,652,5.0
1388,652,5.0
23,652,5.0
1621,652,5.0
206,653,5.0
703,653,5.0
1545,653,5.0
1354,653,5.0
750,653,2.0
768,653,2.0
152,653,5.0
59,653,4.0
1491,654,5.0
666,654,4.0
1574,654,4.0
893,654,5.0
1478,654,5.0
1606,654,4.0
1446,654,5.0
608,654,5.0
1474,654,5.0
384,654,5.0
146,654,5.0
518,654,5.0
1302,654,5.0
285,654,4.0
507,654,5.0
993,654,1.0
831,654,5.0
818,654,5.0
450,655,1.0
982,655,5.0
590,655,5.0
687,655,5.0
1368,655,5.0
1531,655,5.0
1394,655,4.0
341,655,5.0
249,655,4.0
45,656,2.0
449,656,5.0
1009,656,5.0
302,656,5.0
722,656,5.0
1153,656,3.0
80,656,5.0
73,656,5.0
1483,656,5.0
507,656,5.0
880,656,5.0
125,656,5.0
611,656,1.0
45,657,5.0
586,657,5.0
722,657,3.0
55,657,3.0
1608,657,3.0
73,657,4.0
900,657,5.0
1579,657,3.0
507,657,5.0
1475,657,4.0
1141,657,1.0
1042,657,5.0
604,658,5.0
1122,658,4.0
915,658,4.0
1171,658,5.0
1272,658,5.0
397,659,3.0
1142,659,4.0
730,659,4.0
502,659,4.0
995,659,5.0
473,659,4.0
1068,659,3.0
476,659,5.0
1067,659,3.0
957,659,1.0
325,659,4.0
1254,659,4.0
471,659,4.0
904,659,4.0
140,659,5.0
1187,659,4.0
20,659,5.0
832,659,3.0
1154,660,4.0
206,660,5.0
959,660,4.0
173,660,5.0
398,660,5.0
755,660,4.0
3,660,5.0
135,660,5.0
1391,660,5.0
306,661,5.0
422,661,2.0
91,661,5.0
303,661,5.0
515,661,5.0
1208,661,5.0
15,662,4.0
940,662,4.0
1657,662,4.0
1023,662,5.0
651,662,4.0
440,662,5.0
1510,663,5.0
815,663,4.0
1400,663,4.0
1109,663,5.0
690,663,5.0
764,663,5.0
292,664,5.0
570,664,4.0
361,664,5.0
577,664,5.0
70,664,5.0
1093,665,5.0
897,665,5.0
566,665,4.0
303,665,5.0
259,665,5.0
1138,665,5.0
1003,666,4.0
1393,666,4.0
1631,666,4.0
1665,666,2.0
366,666,5.0
288,666,4.0
97,666,5.0
1497,666,4.0
931,666,5.0
1515,666,3.0
123,666,5.0
1392,666,5.0
1057,666,5.0
995,666,4.0
1461,666,3.0
1620,666,3.0
807,666,4.0
1602,666,5.0
19,666,5.0
1050,666,5.0
445,666,5.0
1320,666,5.0
536,666,5.0
607,666,5.0
1684,666,5.0
857,666,5.0
264,666,5.0
1374,666,3.0
720,666,2.0
339,666,4.0
294,666,5.0
1063,666,5.0
1600,666,3.0
754,666,5.0
253,666,4.0
822,666,4.0
1428,666,5.0
20,666,5.0
1102,666,3.0
241,666,5.0
1662,666,4.0
50,666,4.0
192,666,5.0
65,666,4.0
95,666,2.0
757,666,2.0
1641,666,5.0
214,666,4.0
1151,666,5.0
1532,667,5.0
959,667,5.0
32,667,5.0
718,667,5.0
405,667,5.0
1536,667,5.0
1423,667,5.0
634,668,5.0
166,668,4.0
1401,668,5.0
1281,668,5.0
799,668,5.0
270,668,5.0
323,668,5.0
371,668,5.0
1087,669,5.0
1125,669,5.0
211,669,5.0
959,669,5.0
324,669,5.0
932,669,4.0
719,669,4.0
111,669,4.0
1523,669,3.0
693,669,5.0
1514,669,5.0
1483,669,5.0
1639,669,4.0
591,669,5.0
819,669,5.0
101,670,4.0
1618,670,4.0
397,670,4.0
602,670,4.0
58,670,5.0
1005,670,4.0
508,670,5.0
1393,670,5.0
1365,670,4.0
455,670,4.0
1460,670,4.0
943,670,5.0
918,670,5.0
400,670,3.0
1397,670,5.0
551,670,4.0
1301,670,5.0
1044,670,5.0
689,670,4.0
1358,670,5.0
963,670,3.0
302,670,5.0
779,670,4.0
549,670,5.0
964,670,4.0
1435,670,5.0
1660,670,4.0
1447,670,3.0
328,670,5.0
747,670,4.0
258,670,3.0
1405,670,4.0
726,670,2.0
16,670,4.0
944,670,5.0
297,670,5.0
1421,670,5.0
237,670,4.0
152,670,5.0
1040,670,5.0
1395,670,4.0
1053,670,5.0
1297,670,5.0
1155,670,4.0
975,670,4.0
1214,671,5.0
771,671,5.0
7,671,5.0
547,671,5.0
875,671,5.0
564,672,5.0
74,672,5.0
728,672,3.0
526,672,5.0
672,672,5.0
385,673,4.0
884,673,5.0
462,673,4.0
1643,673,4.0
442,673,4.0
217,673,1.0
1584,673,4.0
941,673,4.0
1195,673,4.0
1283,673,5.0
771,673,2.0
1149,673,5.0
1493,673,5.0
516,673,5.0
860,673,5.0
171,673,1.0
503,673,4.0
1221,673,5.0
172,673,5.0
820,673,5.0
576,673,5.0
224,673,3.0
37,673,5.0
330,673,5.0
95,673,4.0
1096,674,4.0
1119,674,5.0
1351,674,4.0
1400,674,1.0
1399,674,5.0
907,674,3.0
1528,674,4.0
1180,674,2.0
1330,674,5.0
108,675,3.0
329,675,5.0
266,675,5.0
906,675,2.0
78,675,5.0
178,675,5.0
947,675,5.0
1250,675,5.0
1594,675,2.0
1635,676,5.0
755,676,4.0
395,676,4.0
1654,676,5.0
1326,676,5.0
415,676,5.0
623,677,4.0
1158,677,5.0
323,677,5.0
1342,677,4.0
820,677,5.0
1107,677,5.0
778,677,5.0
606,678,5.0
602,678,5.0
97,678,5.0
1392,678,4.0
738,678,4.0
1329,678,4.0
971,678,4.0
1130,678,4.0
1213,678,4.0
836,678,2.0
1456,678,5.0
1159,678,5.0
1115,679,5.0
1087,679,5.0
1197,679,5.0
493,679,5.0
463,679,5.0
95,679,5.0
2,680,5.0
1069,680,4.0
927,680,4.0
419,680,5.0
315,680,4.0
949,680,4.0
1094,681,4.0
1233,681,5.0
299,681,4.0
290,681,5.0
1219,681,4.0
1438,682,4.0
502,682,5.0
492,682,5.0
431,682,5.0
1629,682,5.0
1634,682,5.0
1495,682,5.0
69,682,5.0
279,683,5.0
815,683,4.0
1671,683,5.0
1403,683,5.0
86,683,5.0
28,683,5.0
507,683,5.0
1425,683,4.0
1008,684,5.0
1168,684,5.0
422,684,5.0
584,684,4.0
598,684,5.0
952,684,5.0
1062,684,2.0
132,684,5.0
635,685,5.0
1685,685,2.0
1244,685,5.0
244,685,4.0
771,685,5.0
156,685,5.0
1337,685,5.0
113,685,5.0
1137,685,5.0
270,685,4.0
246,685,5.0
327,685,1.0
1553,685,5.0
649,685,5.0
84,685,4.0
778,685,5.0
1376,686,5.0
4,686,5.0
385,686,5.0
604,686,3.0
994,686,5.0
1638,686,5.0
1350,686,5.0
1357,686,5.0
469,686,5.0
970,686,5.0
1061,686,5.0
1562,686,5.0
573,686,5.0
1069,686,4.0
729,686,5.0
1442,686,5.0
359,686,5.0
566,686,5.0
1247,686,5.0
1585,686,5.0
29,686,5.0
674,686,4.0
656,686,5.0
844,686,5.0
845,686,5.0
1459,686,3.0
256,686,5.0
1531,686,5.0
1293,686,5.0
332,686,5.0
1054,686,4.0
1429,686,5.0
1443,686,5.0
918,687,4.0
373,687,5.0
